;Rendement
1848;-0.07372727591509659
1849;0.029881209127362352
1850;0.06344517060539047
1851;0.061733839519837234
1852;0.0617724687439474
1853;0.017996951384563004
1854;0.02800972939653917
1855;0.08910977801808855
1856;-0.005268043384303808
1857;-0.06703595918860288
1858;-0.010581494749325203
1859;-0.06971085106642576
1860;0.06777356148262001
1861;-0.039537704073286904
1862;-0.019428347171773483
1863;-0.03148374908974546
1864;0.05526902256289887
1865;0.012022784647951
1866;0.019838810861325697
1867;0.033719815144413585
1868;0.08798365500126422
1869;0.024531515671357484
1870;5.3467652401337775e-05
1871;0.0026009490579863835
1872;0.04492354359150937
1873;-0.04221708844978707
1874;0.0019988476501175967
1875;-0.0018541639137227151
1876;-0.003368592724453805
1877;0.08392651843019522
1878;0.034026338102216155
1879;0.03531495672318925
1880;0.11699277833945558
1881;0.03646845457160382
1882;-0.011243962410726595
1883;0.06428238837722276
1884;0.041201293398066385
1885;-0.007243548612720901
1886;0.10481267521036258
1887;0.017232126443093847
1888;0.043344699765073075
1889;0.055950840210059735
1890;0.03497558476838719
1891;-0.007757836688956843
1892;0.026174207828264285
1893;0.006642167706275757
1894;-0.03669364239716316
1895;0.008759494027163868
1896;0.026811706304846295
1897;0.06267600044196683
1898;0.08054143219472663
1899;-0.039257468137699474
1900;-0.016417154309929315
1901;0.032100916783742973
1902;-0.003728144635011006
1903;0.017100742136332912
1904;0.012485626631955142
1905;0.01091937638246378
1906;-0.0035450211106206097
1907;0.03242940273128724
1908;0.05357752371749356
1909;0.019110784655388215
1910;0.046258727603070614
1911;0.012928367119291977
1912;-0.006766115524491312
1913;-0.03764964204271308
1914;0.08736146020815568
1915;0.04123841284756154
1916;0.045512341935197466
1917;0.0023212292122822475
1918;0.05139516282102633
1919;0.017138899073677435
1920;-0.02022205685478667
1921;0.028093469568540003
1922;0.018499248214270667
1923;-0.003845604793588251
1924;0.01734451655671705
1925;-0.029009267285020714
1926;-0.02754282915013107
1927;-0.025145410060179074
1928;0.03427035314378031
1929;-0.0036068268200580176
1930;0.022066868870049775
1931;0.035022087875453425
1932;0.042529098558590446
1933;0.013626389671950108
1934;-0.017624332858843843
1935;0.004080809654242898
1936;0.05116480931202517
1937;-0.020838892006445064
1938;0.03778712294679394
1939;0.09081872963195067
1940;-0.014118734684448526
1941;0.11466932491843479
1942;0.0063475157990812645
1943;0.05537596764355257
1944;-0.047456052313435464
1945;-0.014253149046065233
1946;0.01893023569556405
1947;0.056025395962415556
1948;-0.011409211647144132
1949;0.05476304343759409
1950;0.004596070259712093
1951;-0.05868559567527882
1952;-0.015064477421238677
1953;0.09702926605244983
1954;-0.07611813836538019
1955;0.02284412423230407
1956;-0.015976594385968924
1957;0.014221291840440528
1958;0.049203143694058295
1959;-0.03897359737476904
1960;0.023245086700935502
1961;-0.013600162705510286
1962;-0.03400562618362656
1963;0.001859979445692801
1964;0.0884396541079377
1965;0.09543310308973289
1966;0.07643742176811145
1967;0.020762833497929307
1968;0.03253335981021934
1969;0.12576297627775104
1970;0.05137141730152848
1971;0.06567188830249364
1972;0.08406157935621522
1973;0.03476909097448555
1974;-0.05590877659226862
1975;0.033215755746217185
1976;0.017004498784435357
1977;0.03433773268791569
1978;-0.0009043298403372546
1979;0.014035257865623691
1980;0.04706457086802345
1981;-0.008713927141524636
1982;0.06234183073568829
1983;0.04184362702734973
1984;-0.011026857742548373
1985;0.013379640916293596
1986;0.046437917635617935
1987;-0.021864996573626883
1988;0.10110438070334765
1989;0.026614089583354
1990;-0.03795439095228972
1991;0.08029322450917448
1992;0.07025846322714785
1993;-0.004820434389262402
1994;0.06398540375152777
1995;0.010677011090140241
1996;-0.012806928021465751
1997;-0.10758367008250119
1998;-0.050804481296925275
1999;0.07023746693003005
2000;0.02920959402086524
2001;0.006474996322130693
2002;0.028641598845288597
2003;0.0624238048486518
2004;0.007893689655250852
2005;-0.02751115129705056
2006;-0.019718009378619287
2007;0.0008852565070773721
2008;0.055061707715151155
2009;0.04558734479318943
2010;0.06249454511381572
2011;0.010978382921787499
2012;0.06240925113266499
2013;0.008369164563084154
2014;-0.07069516144551187
2015;0.06641965379930938
2016;-0.00921552534730381
2017;0.04867772860887513
2018;0.06817290289493244
2019;0.04306711818193307
2020;0.05883919541845529
2021;0.09572512678874574
2022;0.06308022371646445
2023;0.030787824015619237
2024;0.012920766066397249
2025;-0.025005700807186317
2026;0.05022112785500383
2027;0.007084488577361725
2028;0.02609388356425299
2029;0.08208934101095451
2030;0.00910249923550893
2031;-0.0048755412110924115
2032;0.03816334092941915
2033;-0.008381528957097685
2034;0.023997663781015036
2035;0.010756615337335802
2036;0.05639330381261203
2037;0.007406735383591183
2038;0.08570609492809651
2039;0.09725893992584503
2040;0.031056500572304913
2041;0.03895848322227465
2042;0.03626205544862486
2043;0.10011156775544534
2044;-0.025564328924704966
2045;0.08611374558555468
2046;0.10829218333522889
2047;-0.036396304610462664
2048;-0.00642395880109774
2049;0.05079495620488061
2050;0.07342662676732871
2051;-0.04574702240334602
2052;0.07808127258734672
2053;-0.006564187364752314
2054;0.03763509808704441
2055;-0.029268178815194546
2056;-0.020475627121129207
2057;0.01331894043065887
2058;0.00043598083737791173
2059;-0.02129331036907189
2060;0.01346759366519251
2061;0.07534649559455346
2062;0.07928659556955636
2063;0.030197334319461505
2064;0.10550681630313122
2065;-0.003155036051342819
2066;0.09784395861202427
2067;0.014450505601293741
2068;0.018077557218961145
2069;0.047563241971497236
2070;0.053059886050917694
2071;-0.024564718522777154
2072;-0.040518099604465195
2073;0.020330823511779384
2074;-0.019509375475358866
2075;-0.013436374007817734
2076;0.10591739243218058
2077;-0.09852588815084204
2078;-0.010326458846657545
2079;0.03704227529089835
2080;-0.017214385040637124
2081;0.012237865016514889
2082;0.0415502991411239
2083;0.03101150416686707
2084;0.01966521575596474
2085;0.03902056156259093
2086;-0.031857481412144464
2087;0.003197373989924017
2088;0.06037876794411275
2089;0.08572019339589247
2090;0.027493849841454504
2091;0.014852818682462328
2092;-0.00017448984001674716
2093;-0.05351836524721577
2094;0.022564952800995287
2095;0.10428760947708952
2096;0.028376492079554366
2097;-0.06093163769764587
2098;0.037114575915974085
2099;0.044415283843288765
2100;0.08973158081882077
2101;0.040299716940456
2102;0.0647477051317793
2103;0.02685607677592344
2104;0.03686900731442549
2105;0.056901743860101564
2106;0.0227101047666676
2107;0.08338395385243771
2108;0.011636962002944813
2109;0.010733687870781949
2110;-0.014288893728365367
2111;0.04734431557836089
2112;0.02228810489646335
2113;-0.011198692925730995
2114;-0.0529425027500595
2115;0.03009554431880872
2116;0.019029669689337253
2117;-0.002204850990217153
2118;0.10141123794528141
2119;0.05323926812730107
2120;-0.03554974223223553
2121;0.10369102480693712
2122;-0.021328701588744253
2123;-0.007126681578221507
2124;-0.016538635626806127
2125;0.07109951064900287
2126;0.051587203453336485
2127;0.027304084452005384
2128;-0.006133265316797321
2129;0.051360386391462495
2130;-0.028531167988683423
2131;0.01262672414677894
2132;0.00385458191312722
2133;0.002342293236535511
2134;0.007889772968658662
2135;0.03539173585443692
2136;0.06532280939792784
2137;0.01128923660053374
2138;0.004200785293030833
2139;-0.03648329411343809
2140;-0.046136452639273955
2141;0.01135085941052452
2142;-0.041358239798413333
2143;0.10543123173247153
2144;0.018098414676444036
2145;-0.07725378613093539
2146;-0.002670233097214805
2147;-0.021255772031167054
2148;-0.023474884957177408
2149;-0.04901468893585701
2150;0.029264423213353864
2151;0.02990578692861277
2152;0.010534692574338606
2153;0.04265626260157319
2154;-0.014012864378142354
2155;0.035526391715321494
2156;0.08695220123608635
2157;0.027607833512844026
2158;-0.0508552277165856
2159;0.005540412658030931
2160;0.044545603855416685
2161;-0.021134344338713477
2162;-0.07163263885347121
2163;0.01517237836041673
2164;0.02440995884721204
2165;0.06656527537948989
2166;-0.022472669339988583
2167;-0.02867727887766506
2168;0.06440562207933383
2169;-0.0022683081690260563
2170;0.009922094142752087
2171;0.032309126729073226
2172;0.11570361195491287
2173;0.004825084106805804
2174;-0.024974470473760276
2175;-0.029544420407782327
2176;0.07725600378171976
2177;0.0633539740104277
2178;0.07061623691505801
2179;0.0038808750612521693
2180;0.07550101275295006
2181;0.023693089607033927
2182;-0.053160393743442856
2183;0.0027543726932994163
2184;0.048793547294554145
2185;0.0004411166550495693
2186;0.01305989338289578
2187;-0.015609713892851715
2188;0.06464114713038427
2189;-0.005658548187904841
2190;0.05408661214673941
2191;0.0010122790388962244
2192;0.030752625706763438
2193;-0.012547374606019162
2194;0.00895910615414337
2195;-0.02347863480560491
2196;0.07598398696086406
2197;0.031012750492901375
2198;-0.02885561022023637
2199;0.009389708187497802
2200;0.03276625178199083
2201;0.07228365973713437
2202;-0.051834137672420295
2203;0.053075417302871554
2204;-0.023238211186404952
2205;0.031562122031517245
2206;0.041291250767837795
2207;0.047269245181050794
2208;-0.05072377665674281
2209;-0.09402638311915297
2210;-0.0330999395499289
2211;0.07005240182604382
2212;-0.024835611126445657
2213;0.03627466980362499
2214;-0.023930527619138643
2215;-0.011212228638943458
2216;0.00620261910874504
2217;-0.03618395736678536
2218;0.00935476478910985
2219;0.037104337244281
2220;0.0011342178065387998
2221;-0.04749749299371359
2222;-0.06389355359477847
2223;0.04642099857664348
2224;0.06647415633602634
2225;0.046025557358391894
2226;0.10287759972363446
2227;0.04279086068023048
2228;-0.016298785078483747
2229;0.02915628993595348
2230;0.05261725556258682
2231;0.002313678205307639
2232;0.043746711253998004
2233;-0.01852004673239378
2234;-0.05157386127082475
2235;-0.012794249589661745
2236;0.03057211619655547
2237;0.12879547096049151
2238;0.011319051818789774
2239;-0.047061982141260617
2240;-0.0922150742044066
2241;0.011978835366488028
2242;0.010406050079001545
2243;0.08819722367523126
2244;0.07139379879306489
2245;0.05660931496959961
2246;-0.022437956767867463
2247;0.035173199914586346
2248;-0.04026373000935493
2249;0.036207255563328856
2250;-0.001956750643115299
2251;-0.009531988330683703
2252;0.11841339353174703
2253;0.04426641400671301
2254;0.05482175274874066
2255;-0.02579773176982428
2256;0.08153570508028835
2257;-0.00847455479429982
2258;0.0018895628633272565
2259;-0.07924203194042931
2260;-0.026972769265780697
2261;-0.014072581141113432
2262;-0.0023081285336110113
2263;0.059010687556882574
2264;-0.06296931757187921
2265;-0.04369979854080981
2266;-0.005984927959764405
2267;-0.0028728089726206465
2268;0.01932854610538243
2269;0.03840997028618105
2270;0.12070282320023651
2271;-0.05718728547525671
2272;0.04547766415233994
2273;0.039284784290731525
2274;0.0019028309732442494
2275;-0.03555096147172875
2276;0.13412380244857644
2277;-0.05062636419716341
2278;0.07534963107812316
2279;0.039141323121372126
2280;0.06833812597238918
2281;0.027697493869132613
2282;0.04595946069921439
2283;-0.03289630328023364
2284;-0.042450404004678005
2285;-0.03670556042370322
2286;-0.0181364846441474
2287;0.010855449353286133
2288;0.029242996414624543
2289;0.047306284070998995
2290;0.03147145766114548
2291;-0.036792178098169044
2292;0.024220120527122618
2293;0.07128016514622715
2294;-0.02197071628480245
2295;0.0026850799675128202
2296;0.013776977382967459
2297;-0.028306752462100064
2298;-0.023574840785198035
2299;-0.07683455765844244
2300;-0.07134372100513801
2301;-0.02177333613068825
2302;0.06143930499389512
2303;-0.012790684754490371
2304;0.0417524149263086
2305;0.017195058166781223
2306;0.09813270145762715
2307;0.015942071948360736
2308;0.03217415266001183
2309;-0.012581455442603726
2310;0.0035081016328068417
2311;-0.018443966415157574
2312;0.014521702445429129
2313;-0.02427904990194378
2314;0.0711088780864337
2315;0.041821724665468026
2316;0.002311024630832179
2317;0.006737121820345351
2318;0.03676809439154155
2319;0.058965279898304884
2320;-0.008218795782663619
2321;0.03155217084272308
2322;0.05404172953441758
2323;0.045861313770660245
2324;0.09848465141142909
2325;0.031721344738863594
2326;0.07316160026368919
2327;0.04204243264537808
2328;0.020111084938801725
2329;0.055564088186091286
2330;0.03985631910456732
2331;0.018212730812458063
2332;-0.019508831018242887
2333;0.0835762273769636
2334;0.039439002271364244
2335;-0.009469535999491257
2336;-0.025807072756681607
2337;0.015022814949679173
2338;-0.009508368456362746
2339;0.06844781219017221
2340;0.0179121165472516
2341;0.026142259005554253
2342;0.03950446751211942
2343;-0.03759273593784627
2344;0.034114152002847786
2345;0.031973278054177004
2346;0.08848025343515403
2347;0.0036924969031817056
2348;0.04428855840407337
2349;0.0436427421380381
2350;-0.030108916173706604
2351;0.06989394219134823
2352;0.07312340258604905
2353;-0.005349680335355486
2354;0.0381314107668129
2355;-0.044894122957039005
2356;0.04848966748388662
2357;0.06015041460817528
2358;0.10490152247091884
2359;0.025682427448817435
2360;-0.048912707943470794
2361;0.03524731954825896
2362;0.0022143496138555463
2363;0.03977946303448448
2364;-0.059310060528063674
2365;-0.08765792666860406
2366;0.012319898247387044
2367;0.0055233547907798195
2368;0.07859863686859044
2369;-0.04348748339798973
2370;0.032940529094374116
2371;0.02442622301941583
2372;0.013850116039293425
2373;0.062391035332803
2374;0.07884936761212671
2375;-0.022019597191505938
2376;0.030042430265220476
2377;-0.004976324904987877
2378;0.05124020738349671
2379;-0.07298570778932316
2380;0.039095464548833544
2381;-0.021184302612178244
2382;0.05833758528653817
2383;-0.024478221950723765
2384;0.01989725018059275
2385;0.03210215028077542
2386;0.016543729982619198
2387;0.0752057043433672
2388;0.029596405480557735
2389;0.013788918182693947
2390;-0.009765620792162508
2391;-0.04450331471104946
2392;0.03399744900641792
2393;0.0028588925726214143
2394;0.04958926745243744
2395;-0.012935264680917128
2396;0.07462107994824095
2397;0.09474069337861124
2398;0.02666667337845553
2399;-0.015554627828488776
2400;0.05532857965785396
2401;0.05217490733917288
2402;0.06421837939013145
2403;0.050666841957762755
2404;0.14340366967444879
2405;0.09858057540863911
2406;0.019714841308142893
2407;0.014578690913495222
2408;0.07427802543194843
2409;-0.004725909226537226
2410;0.010812256667975362
2411;0.026785725945990463
2412;0.006843094877482656
2413;0.02577827723956716
2414;0.006755824806003829
2415;0.013119738238194003
2416;0.016839998629137227
2417;-0.009373770471081571
2418;0.07854224021816435
2419;-0.00037860548585641143
2420;0.06104837736371266
2421;0.10063259170579371
2422;0.08657190898557858
2423;-0.05878837058701663
2424;-0.019475140650363442
2425;0.007112561423584083
2426;0.055966290883303176
2427;0.02414166699028385
2428;0.052794287907848625
2429;-0.001134895072492128
2430;-0.05337248843002143
2431;0.02344420262493955
2432;0.016893953134445354
2433;0.03733676491959969
2434;-0.009191341929815878
2435;0.0349456713149678
2436;0.12004461105980412
2437;0.09000406261818654
2438;-0.04604557375711309
2439;0.04089496471501747
2440;0.030691842317833107
2441;0.0732888486861367
2442;0.011789032531353456
2443;0.028134732628091682
2444;0.03069131798581864
2445;0.08674928380286402
2446;0.05800088997675502
2447;-0.005603353128495457
2448;0.007670556064524021
2449;-0.07969104244849604
2450;-0.04659154874551845
2451;0.05323361747612537
2452;-0.06987574560874933
2453;-0.010916296835278701
2454;0.0408640640640337
2455;0.0447515721278387
2456;0.052812787507740495
2457;-0.019726990009283442
2458;-0.0049905246392954435
2459;0.04888603199321409
2460;-0.007439881703918019
2461;0.054788204331444205
2462;0.02000090654474107
2463;0.0368537550854839
2464;0.06794764124555996
2465;0.057011751517366066
2466;0.03186938507966275
2467;0.03971643462205577
2468;-0.022730526961473884
2469;-0.04035384858921333
2470;0.05477564837307369
2471;0.07692812219729021
2472;-0.05161000660311828
2473;9.79440840168877e-06
2474;-0.004848370268958888
2475;0.05814191636175252
2476;0.07350771641196459
2477;0.009364113121175705
2478;-0.010191912423581471
2479;-0.007518089309188838
2480;-0.027444214429817464
2481;0.06258701785937319
2482;0.01592039333544747
2483;0.006180791307824194
2484;-0.02149647289484662
2485;0.10494627559764154
2486;0.0077851202568356825
2487;-0.04957535127433957
2488;-0.02204133621407749
2489;0.027493174771388452
2490;-0.03906207953425536
2491;0.035312082278597785
2492;0.044489972758255475
2493;0.09117773229065974
2494;-0.029177301639311252
2495;0.03907221346804277
2496;0.05248716775967608
2497;0.07158218937620248
2498;-0.02079670215238579
2499;-0.0577720317861376
2500;0.022922177432651836
2501;0.0632721680303014
2502;0.025404675699034273
2503;0.05016737300864023
2504;0.08756665853595294
2505;-0.023800496319873757
2506;-0.07007929673750837
2507;0.041738208636071195
2508;-0.019456528921061818
2509;0.10674604448883145
2510;0.0018578110581717055
2511;0.03781706144995553
2512;0.011792492164725417
2513;-0.0012028842679248442
2514;0.05063638678529656
2515;0.006127884982386434
2516;-0.0075957884419875655
2517;0.03168540448794104
2518;0.055559171662159915
2519;-0.008292645368792933
2520;-0.057305601926904044
2521;-0.07230934704168959
2522;0.022740476119655
2523;0.003334595282584445
2524;0.08663684107284865
2525;-0.024913779600321675
2526;0.07726520505842728
2527;0.05628346041890936
2528;0.08907019315153192
2529;0.004154450643715677
2530;0.04690403998398864
2531;0.052051411067816106
2532;0.08821757688616173
2533;-0.022994648083156335
2534;-0.013414780959550683
2535;0.0169533709213043
2536;0.013552880865738644
2537;0.021600144958512858
2538;-0.0074783102382114915
2539;-0.01813263874564299
2540;-0.047960785989511125
2541;-0.004202928404700543
2542;-0.0645439466540725
2543;0.02724807311222534
2544;0.039211487041310986
2545;-0.035061082304625305
2546;-0.003988029269786182
2547;0.020290946954556688
2548;0.04150519823890491
2549;-0.00868714986321578
2550;0.0016204114084411004
2551;0.10365125652199296
2552;0.022342980597896796
2553;-0.008258987811086343
2554;-0.018172213161957985
2555;0.04081498743279369
2556;0.056530252220621406
2557;0.009875098424612077
2558;0.034786871622894754
2559;3.124514965620051e-05
2560;0.09485833325779396
2561;0.01271037733394877
2562;0.03685959639626631
2563;0.08066194246985006
2564;-0.002546244537044231
2565;0.03273335231704209
2566;0.031016272352098754
2567;0.05830780619545408
2568;0.04548018724691076
2569;-0.06628540291325422
2570;-0.02041429065702687
2571;0.01742518459655102
2572;0.013445444395986215
2573;0.02771720931114956
2574;-0.05793342370371718
2575;0.08441115100689657
2576;-0.04177953887904124
2577;-0.022945340490800135
2578;0.059926883587804694
2579;0.010485431369159103
2580;0.0005012351131281889
2581;0.026464415876807548
2582;-0.05272598933499111
2583;0.06121971474447534
2584;-0.06865768837195063
2585;0.018992744653708087
2586;0.02269738324376476
2587;0.016743997661331774
2588;0.08338596013768168
2589;0.03206307861986147
2590;-0.04670894255814801
2591;0.10397688108640595
2592;0.07027148331742808
2593;-0.012590332539242865
2594;-0.03328897186304744
2595;0.03647669831550829
2596;0.04553562072938959
2597;0.09688159066859185
2598;-0.011177808124825645
2599;-0.02500821113298798
2600;0.026059476821138218
2601;0.06423951012948749
2602;0.01563386373007518
2603;-0.03554512360954604
2604;0.027495756153467426
2605;-0.011947140361419742
2606;0.022843533959189415
2607;0.013584029400885954
2608;-0.024862660082925318
2609;0.01866418664324357
2610;0.008195710499259547
2611;-0.01739520652683737
2612;0.0212686273614932
2613;0.04760604094876839
2614;0.05197599031733517
2615;0.026074255429373635
2616;-0.04245894721190879
2617;0.01880984229558351
2618;0.06472792628684118
2619;0.025069244697415626
2620;0.06347299728185817
2621;0.04745895754682834
2622;0.07687614891269703
2623;0.00039072730296794587
2624;0.00476378079268585
2625;0.0006570475474146065
2626;-0.015746558905082964
2627;0.02118347581486276
2628;0.05858467769948362
2629;-0.05251539458992667
2630;-0.019410991292678405
2631;0.021824294818574116
2632;-0.002293768015196207
2633;0.05719362656314203
2634;0.05731439557547205
2635;-0.03470385590268862
2636;0.009451740354647456
2637;0.046536292451644104
2638;0.031052243449639434
2639;0.007654273867373433
2640;-0.001972473659864562
2641;0.047101692725049986
2642;-0.06756463610659252
2643;0.035323552930859564
2644;0.09370633732638424
2645;0.06747166177975884
2646;0.10220182141583294
2647;0.03845386645592768
2648;-0.017793124837641585
2649;0.07643258361596494
2650;-0.03565645381621181
2651;0.010920708240816736
2652;-0.08224206244859573
2653;0.02080850467178138
2654;-0.03275383443585582
2655;0.02105334513647989
2656;0.04186530774404474
2657;-0.019656100962418037
2658;0.05699590960222722
2659;0.003981728967269618
2660;0.055797534898506314
2661;0.02972509671933679
2662;0.0567820123303315
2663;0.08775916298292614
2664;0.009780238990157102
2665;0.02076290746587105
2666;0.0284790489506031
2667;-0.01907022483535485
2668;0.07118883294229335
2669;0.03894477223047105
2670;0.0599320100691952
2671;0.043622972577714164
2672;-0.003714132694266965
2673;-0.00046673475283640184
2674;-0.09873236076902785
2675;-0.020275277660449405
2676;0.023050493593455883
2677;0.08110145432337162
2678;0.08722167930116981
2679;-0.05198170364803474
2680;0.027190906074509656
2681;-0.06192416664665174
2682;-0.07008297341151774
2683;-0.004510191294000805
2684;0.08285835497074928
2685;-0.05154614465856028
2686;0.06580017181286735
2687;0.04199252189065021
2688;0.07142184526685938
2689;0.030611291231956272
2690;-0.043351809593197996
2691;-0.040452558580794
2692;0.05322207418532798
2693;0.07912098356397677
2694;0.07495280476823211
2695;0.004687066623455252
2696;0.0022255878110559024
2697;-0.034341011777521115
2698;0.09124021303499319
2699;0.031347492411962746
2700;-0.04953324931824213
2701;-0.012140975034135977
2702;-0.0004371503827862
2703;-0.01114161270935
2704;0.053532158631248876
2705;0.017104164681164918
2706;0.03831156226026195
2707;0.023475771262363453
2708;-0.011913733615721185
2709;-0.007601022204380286
2710;0.007028757781206707
2711;-0.006860462054352041
2712;0.02289711728601418
2713;-0.005970303390365928
2714;0.10578800404453076
2715;0.0328257495035389
2716;0.0752016062754646
2717;-0.004347339652319988
2718;0.0803352314634938
2719;-0.003016605743331553
2720;0.03225877084817896
2721;0.019453992172866065
2722;-0.004469477759768807
2723;-0.02379108660076639
2724;-0.05739089370901937
2725;0.020064470045105195
2726;0.00021925430456207096
2727;0.026736089007895602
2728;-0.033753093571374106
2729;-0.019210265784812462
2730;-0.044642587947581094
2731;0.018069378111177342
2732;-0.007430060642724072
2733;-0.022816606855074043
2734;0.034134568799423025
2735;0.004067051841381612
2736;0.02405354675812049
2737;0.04232873454454136
2738;0.05978492939803146
2739;0.06744506731351323
2740;0.01499758900428418
2741;0.03607295817623296
2742;0.013142811789683436
2743;0.024831104813905113
2744;0.008058084344984024
2745;0.046299561339141065
2746;-0.04816485861405667
2747;0.07723459555178948
2748;-0.050489292984221945
2749;0.007324952512142317
2750;0.009696903177074319
2751;-0.040138084124782834
2752;-0.02988848598783491
2753;0.010281559765639372
2754;0.001551431148898672
2755;0.0067760142949732935
2756;0.04987320470271257
2757;-0.039232059779480154
2758;0.024794522279073732
2759;0.035119920588701205
2760;0.03706969768564306
2761;0.001317296403220638
2762;0.012157837470372641
2763;-0.01067400210385415
2764;0.007831161886866056
2765;0.010601354110200134
2766;0.012769714105020853
2767;0.007629815663505326
2768;0.033160557210303525
2769;-0.01355903607778501
2770;0.09439568303344842
2771;0.04234217963182445
2772;-0.027485195959562673
2773;-0.014617518951756382
2774;0.016423362469401893
2775;0.02911075412293428
2776;-0.033506111980448595
2777;0.04057017057878525
2778;-0.007527047648423206
2779;-0.041600614136202266
2780;-0.0431444067793791
2781;-0.02956774075552886
2782;-0.01150956899266248
2783;-0.004750430617645094
2784;-0.07489246936372737
2785;0.011569796664950616
2786;-0.0006108858098569669
2787;-0.0034877246727354817
2788;0.008305237604916584
2789;0.06042984710948858
2790;0.027288595413939732
2791;-0.02022472382648658
2792;0.05486529626050512
2793;0.08020001307990383
2794;-0.018753395327886436
2795;-0.06288788008913727
2796;0.02416735381306708
2797;0.10454335720762771
2798;-0.0024880477074452757
2799;0.05254251815157659
2800;-0.0013253319888590909
2801;-0.007287380774186261
2802;0.10090733495192979
2803;0.02356372622320819
2804;0.12785108345862412
2805;0.0541363330942832
2806;0.09438640642662904
2807;-0.047865890802948174
2808;-0.048720251850504465
2809;0.13477077548042843
2810;-0.010040381099340152
2811;0.006512572165480179
2812;-0.05301920518124802
2813;0.06713854215038523
2814;-0.04434225100311579
2815;-0.0005406122252156819
2816;-0.019004764607742003
2817;-0.018438332084488848
2818;0.007593776809120811
2819;-0.07617012826264599
2820;-0.0003456410042225855
2821;-0.041306392692546864
2822;0.09790557987678256
2823;-0.0070026430099274254
2824;0.08611576765174873
2825;-0.06256610658220467
2826;-0.03468368699915984
2827;0.058062070150094625
2828;-0.008327206894037431
2829;-0.0013411529494536012
2830;-0.006459454006011498
2831;0.0005122049531489381
2832;0.031807528775498355
2833;-0.007552431196360061
2834;0.0004956773953519189
2835;-0.0023450309984222885
2836;0.0077422075502443025
2837;0.02101409320562027
2838;0.008022412010215021
2839;-0.003229792194182721
2840;-0.006400756100571954
2841;0.07128104597693237
2842;-0.012069351136607764
2843;0.04864094909030655
2844;0.002432439660254033
2845;0.03471500380324244
2846;-0.03124338768606208
2847;0.01561223778354062
2848;0.020532470380525893
2849;-0.016380016207060918
2850;0.055893052195144864
2851;0.08333434991412503
2852;0.05384895112174519
2853;0.05938693113755079
2854;0.019876501736343782
2855;0.05743129840940739
2856;0.05157149766128484
2857;0.043495152223478044
2858;0.07071707674071263
2859;0.06674330679875552
2860;0.10284880648580412
2861;0.09816442953908493
2862;-0.023168209555476837
2863;0.06425760305986074
2864;0.07636131622421047
2865;0.044636498910285385
2866;0.023369286045308257
2867;-0.10735578452115306
2868;-0.005688601644375382
2869;-0.01798515406327951
2870;0.04728018681243256
2871;-0.049036242992617926
2872;0.007864736999714524
2873;0.008096235919018256
2874;0.062408606427690076
2875;0.03488105788982707
2876;0.062272325520528256
2877;0.06639556886905723
2878;0.04504843420387573
2879;-0.04307658570796832
2880;0.16128755134591644
2881;0.040483924792586376
2882;0.04961809600838365
2883;0.022303405936430636
2884;-0.007784105565868345
2885;0.05907581678135258
2886;0.07626227802091677
2887;0.021171464789503602
2888;0.006443032899384349
2889;-0.0005260501890327874
2890;0.11789775544728158
2891;-0.01198427204827297
2892;0.01804393578549508
2893;0.09033142241246878
2894;-0.012181627968488158
2895;0.01919701105964549
2896;-0.008921719271794472
2897;-0.0063161864282423605
2898;-0.013442017150041181
2899;0.03686653421677562
2900;-0.02310150632321296
2901;0.018508839702188168
2902;-0.014852024679731101
2903;0.03355584404431397
2904;-0.017288752141185738
2905;0.048652242207428455
2906;0.010748844697718028
2907;-0.0939399238652436
2908;-0.013367088280369756
2909;-0.0004539661918897764
2910;0.059105463343350095
2911;0.04086703613193393
2912;0.00898684611521233
2913;0.013773785632827043
2914;-0.035464178620967034
2915;0.03916182280418283
2916;0.09850991263750415
2917;0.060112819608901163
2918;-0.024444749230611223
2919;0.017135217677136723
2920;0.046365274670948795
2921;-0.006545054358444418
2922;-0.014068092024091925
2923;-0.010836373805406226
2924;-0.03309374606901642
2925;0.0367091579585221
2926;0.00885296163542094
2927;-0.0011204152670177337
2928;0.007199512297783031
2929;0.03653260254933798
2930;0.008575837592511988
2931;0.01926464391361506
2932;-0.004507243547908217
2933;0.0005674155628771871
2934;-0.008966150132164756
2935;-0.008291000621392897
2936;-0.04542428428461733
2937;0.03215362371836278
2938;-0.002918417954511625
2939;0.0005539090201658325
2940;0.049817638846832324
2941;0.07158901255276717
2942;0.0058825113410523495
2943;0.059054096957682704
2944;0.0762776539432582
2945;-0.011628625316638618
2946;-0.013484498133235405
2947;-0.03143364376071574
2948;-0.00692226278109743
2949;-0.029122801872674842
2950;0.0052603609519476895
2951;-0.0005503949260697994
2952;-0.020494001914109532
2953;-0.02211871233333156
2954;0.012159362972215603
2955;0.04448757111672166
2956;-0.0634464599636577
2957;-0.007046051610864623
2958;0.039595699608516666
2959;0.07010376337519773
2960;0.008586300304172028
2961;0.07205204200161547
2962;0.08325205226009544
2963;0.010943868031811944
2964;-0.045991564624571456
2965;0.03494747611511471
2966;0.0540469549682922
2967;-0.031937625915177535
2968;0.005046442109267559
2969;0.021283328587728932
2970;-0.011814490901284103
2971;-0.012206210763933143
2972;0.07599366588449313
2973;0.07666445522205208
2974;0.022971846177110677
2975;0.07079522192992244
